timestamp_ms,ax,ay,az,gx,gy,gz,ir,red,emg_filtered,emg_envelope
43698,1.9600,-9.0370,-4.7080,-0.1090,0.2670,0.0240,30321,32149,3,9
43718,2.4350,-8.9600,-4.3110,-0.0980,0.2650,0.0170,30356,32172,2,4
43739,2.3750,-8.7360,-4.3600,0.0190,0.2520,0.0660,30360,32174,4,16
43759,2.3570,-8.7920,-4.6880,0.0010,0.1660,0.1340,30356,32171,4,16
43779,2.2550,-9.1650,-4.5870,-0.0450,0.0600,0.1790,30338,32151,4,16
43799,1.9210,-9.1300,-4.3800,0.0400,0.0370,0.1300,30317,32124,4,16
43819,1.7260,-9.1300,-3.9780,0.1030,0.0610,0.1450,30299,32111,4,16
43839,1.5800,-8.8370,-3.7240,0.1280,0.0990,0.1030,30283,32103,3,9
43859,1.5410,-8.8600,-3.7660,0.0640,0.0900,0.0960,30267,32096,3,9
43879,1.6260,-8.8020,-3.7550,-0.0000,0.0690,0.1080,30261,32091,4,16
43899,1.9480,-9.1490,-3.7770,-0.0480,0.0610,0.1170,30248,32089,4,16
43920,1.9510,-9.1030,-3.7890,-0.0140,0.0560,0.1030,30235,32081,5,25
43940,1.8610,-9.1630,-3.6830,-0.0110,0.0470,0.0880,30224,32079,3,9
43960,1.6460,-9.0170,-3.6480,0.0190,0.0350,0.0440,30216,32075,4,16
43980,1.5220,-8.9020,-3.5650,0.0490,0.0210,0.0140,30213,32071,5,25
44000,1.4380,-8.8740,-3.4780,0.0860,-0.0010,0.0030,30210,32071,4,16
44020,1.4210,-8.9530,-3.5310,0.1040,-0.0030,-0.0010,30211,32071,4,16
44040,1.3520,-8.8790,-3.6100,0.1000,-0.0000,-0.0030,30209,32069,4,16
44060,1.3050,-8.8990,-3.6560,0.0970,0.0010,0.0020,30207,32076,4,16
44080,1.2760,-8.8510,-3.6140,0.0700,0.0090,-0.0050,30208,32078,4,16
44100,1.3070,-8.8370,-3.7150,-0.0000,0.0060,-0.0110,30215,32081,4,16
44121,1.4080,-8.9330,-3.7190,-0.0180,0.0080,-0.0080,30214,32084,4,16
44141,1.4470,-8.9170,-3.7000,-0.0230,0.0070,-0.0080,30216,32082,4,16
44161,1.4400,-8.9580,-3.6240,-0.0250,0.0000,-0.0130,30222,32088,4,16
44181,1.3670,-8.8240,-3.4800,-0.0310,-0.0030,-0.0190,30229,32093,3,9
44201,1.2390,-8.8880,-3.4490,-0.0540,-0.0060,-0.0130,30228,32095,4,16
44221,1.0440,-8.9540,-3.5190,-0.1190,-0.0110,0.0020,30232,32094,4,16
44241,0.9390,-8.9210,-3.4430,-0.1450,-0.0020,0.0050,30233,32101,3,9
44261,0.8770,-8.8560,-3.2940,-0.1390,0.0130,0.0090,30238,32101,4,16
44281,0.8070,-8.9730,-3.2590,-0.1430,0.0300,0.0100,30240,32105,4,16
44301,0.6620,-8.8000,-3.3720,-0.1310,0.0640,-0.0110,30248,32111,3,9
44322,0.6790,-8.9770,-3.3910,-0.1200,0.0680,-0.0250,30255,32114,4,16
44342,0.6190,-8.8740,-3.3550,-0.1060,0.0630,-0.0540,30260,32109,3,9
44362,0.6570,-8.8430,-3.4020,-0.1400,0.0440,-0.0550,30259,32116,4,16
44382,0.7450,-8.5990,-3.3280,-0.1820,0.0130,-0.0640,30261,32113,4,16
44402,0.8330,-8.8980,-3.4570,-0.2210,-0.0260,-0.0570,30262,32119,4,16
44422,0.8540,-9.0210,-3.6830,-0.2530,-0.0510,-0.0690,30262,32117,4,16
44442,0.9040,-9.0130,-3.9180,-0.2160,-0.0600,-0.0960,30260,32114,4,16
44462,0.9600,-9.3070,-4.2150,-0.1720,-0.0570,-0.1160,30257,32118,3,9
44482,1.0790,-9.4940,-4.3530,-0.1850,-0.0290,-0.1490,30249,32108,4,16
44503,1.1250,-9.3830,-4.3020,-0.1800,-0.0240,-0.1470,30245,32100,4,16
44523,1.0920,-9.1460,-4.1380,-0.1690,-0.0630,-0.1180,30237,32092,4,16
44543,0.8580,-8.9580,-3.7410,-0.0520,-0.1220,-0.0980,30224,32080,4,16
44563,0.4200,-8.7300,-3.3180,0.1330,-0.1720,-0.0990,30206,32053,4,16
44583,0.3170,-9.1220,-3.2000,0.2160,-0.2090,-0.1170,30193,32037,3,9
44603,0.3380,-9.6230,-3.7090,0.2200,-0.2240,-0.1470,30195,32034,3,9
44623,0.3910,-9.7840,-3.8820,0.1870,-0.2010,-0.1220,30209,32047,4,16
44643,0.5110,-9.1710,-3.3880,0.5130,-0.1880,-0.1630,30223,32054,3,9
44663,0.8160,-9.2540,-3.3470,0.8340,-0.1730,-0.2090,30255,32072,4,16
44683,0.4870,-8.2940,-2.5090,1.3160,-0.1210,-0.2930,30232,32018,3,9
44704,0.6640,-8.8770,-3.0290,1.2710,-0.0590,-0.3200,30202,31999,4,16
44724,1.1260,-9.2720,-3.1720,1.1200,-0.0590,-0.3410,30186,31977,3,9
44744,1.9690,-9.2190,-3.2700,1.0840,-0.0600,-0.3240,30179,31956,3,9
44764,2.2270,-9.3490,-3.1330,1.2080,-0.0380,-0.3050,30145,31936,4,16
44784,2.6410,-10.2740,-3.4790,0.9520,0.0040,-0.2450,30144,31943,3,9
44804,2.9470,-9.9950,-3.7400,0.4010,0.0260,-0.2590,30149,31935,3,9
44824,2.8050,-8.9660,-3.3120,0.1020,0.0670,-0.3600,30115,31905,3,9
44844,3.1320,-8.8870,-3.5830,0.0380,0.0560,-0.3520,30073,31885,3,9
44864,3.2910,-8.6440,-3.4430,0.2280,0.0210,-0.3600,30037,31869,4,16
44885,3.4010,-8.9990,-3.7780,0.4030,-0.0090,-0.3380,30023,31864,3,9
44905,4.0590,-9.4120,-2.9310,0.2950,0.0040,-0.2940,30029,31870,4,16
44925,4.0190,-9.3710,-2.4420,0.3630,0.0020,-0.3240,30021,31857,3,9
44945,3.6600,-9.0290,-2.6830,0.4850,0.0060,-0.3380,30001,31867,4,16
44965,3.5570,-8.6720,-2.9200,0.5400,-0.0620,-0.3010,29996,31908,3,9
44985,3.5670,-8.9780,-3.2870,0.4480,-0.1510,-0.2600,30046,32052,3,9
45005,3.8430,-9.4040,-2.9580,0.3510,-0.2030,-0.1860,30130,32194,4,16
45025,4.0490,-9.2090,-2.4240,0.3630,-0.1990,-0.1510,30189,32296,4,16
45045,3.7770,-9.2550,-2.0090,0.5250,-0.1800,-0.1400,30249,32454,4,16
45065,3.4970,-9.0580,-1.6700,0.6180,-0.1440,-0.1400,30755,35396,3,9
45086,3.1890,-8.8240,-1.4500,0.6380,-0.1230,-0.1770,32155,37013,4,16
45106,3.1840,-8.9030,-1.6530,0.6190,-0.1210,-0.2220,32748,37564,4,16
45126,3.4280,-9.2140,-1.3630,0.4890,-0.1110,-0.2530,32855,37575,4,16
45146,3.8020,-9.5150,-0.6280,0.3170,-0.0610,-0.2690,32904,38001,4,16
45166,3.6430,-9.5480,-0.7910,0.2150,-0.0120,-0.2910,33104,38354,4,16
45186,3.2800,-9.0780,-1.2710,0.1420,-0.0300,-0.2650,33012,38344,3,9
45206,3.2850,-9.2510,-1.4280,0.0880,-0.0950,-0.1840,32968,38354,4,16
45226,3.2420,-9.4870,-1.5970,0.2240,-0.1710,-0.1680,32940,38377,3,9
45246,3.4380,-9.6560,-1.0860,0.4360,-0.1670,-0.1900,32846,38339,4,16
45266,3.5030,-10.1040,-0.3200,0.5640,-0.1280,-0.1210,32904,38783,3,9
45287,3.1580,-10.0190,-0.0410,0.6630,-0.0620,-0.1330,33104,39248,3,9
45307,3.0840,-9.4750,-0.2540,0.7250,-0.0220,-0.1390,33070,39061,3,9
45327,3.2500,-9.4020,-0.4360,0.6010,-0.0450,-0.0940,32907,38750,4,16
45347,3.3050,-9.3820,-0.3060,0.4660,-0.0590,-0.0870,32770,38527,4,16
45367,3.4170,-9.5160,-0.2540,0.4580,-0.0520,-0.1310,32680,38393,3,9
45387,3.5850,-8.8870,-0.0050,0.5190,-0.0320,-0.1770,32612,38319,4,16
45407,3.6540,-9.2280,0.0850,0.5010,-0.0480,-0.1700,32642,38716,4,16
45427,3.7100,-8.9840,0.4470,0.4450,-0.0670,-0.1930,33016,39756,4,16
45447,3.9280,-9.8040,-0.1700,0.6680,-0.1020,-0.1970,33422,40451,4,16
45468,3.9790,-10.3290,-0.4240,0.6260,-0.1150,-0.1510,33477,40510,3,9
45488,3.9440,-10.2280,-0.1440,0.2320,-0.1230,-0.0710,33455,40380,4,16
45508,3.5660,-9.7820,0.4580,-0.1140,-0.1160,-0.0470,33411,40260,4,16
45528,3.2960,-9.1230,0.7940,-0.1220,-0.0610,-0.1020,33336,39972,4,16
45548,2.7640,-8.4830,0.1140,-0.0620,-0.0520,-0.1850,33154,39536,4,16
45568,2.8490,-9.0130,-0.0500,-0.1960,-0.0500,-0.1810,33008,39411,4,16
45588,3.0610,-9.1640,0.3040,-0.4870,-0.0290,-0.1580,32927,39190,3,9
45608,3.4150,-9.0730,1.1520,-0.5480,0.0590,-0.1590,32979,39706,4,16
45628,3.4150,-9.1960,0.4980,-0.3440,0.1300,-0.1570,33237,40006,3,9
45648,4.0770,-9.7850,0.3340,-0.2930,0.1840,-0.0450,33356,40043,4,16
45669,4.0040,-9.4520,0.5240,-0.1920,0.1950,0.0110,33298,39941,3,9
45689,3.6260,-9.3160,0.2130,-0.1120,0.2230,0.0790,33209,39595,3,9
45709,3.6630,-9.6820,0.3290,-0.1460,0.2630,0.1640,32950,38983,4,16
45729,3.5490,-9.5770,0.6780,-0.1760,0.3450,0.1970,32628,38184,4,16
45749,3.9640,-8.9400,0.8400,-0.2380,0.4120,0.1750,32304,37672,4,16
45769,3.2480,-11.6070,0.8880,-0.9940,0.4970,0.4430,32306,38000,4,16
45789,3.4900,-10.0130,1.8330,-1.1200,0.6480,0.3610,32473,37753,3,9
45809,3.3580,-10.2650,1.1840,-0.7790,0.7110,0.2840,32281,37787,5,25
45829,3.5670,-9.0670,0.9800,0.0570,0.7920,0.0100,32872,38818,3,9
45850,3.1830,-8.7150,-0.7390,0.7690,0.7290,-0.3230,32855,38534,4,16
45870,2.7800,-7.9640,-0.6320,1.0160,0.6220,-0.5060,32639,38163,3,9
45890,3.2630,-8.0370,0.6780,0.9570,0.5770,-0.5330,32658,38223,3,9
45910,3.9860,-7.0900,0.8860,1.1670,0.5470,-0.6540,32780,38406,4,16
45930,3.5250,-8.4770,-0.6560,1.6540,0.3530,-0.6890,32865,38597,3,9
45950,4.5090,-9.1120,0.2010,0.7110,0.3160,-0.4740,33150,39179,3,9
45970,4.6990,-8.7580,1.2940,0.5860,0.2620,-0.4740,33264,39383,4,16
45990,4.5840,-9.5420,1.9360,0.4150,0.2860,-0.4380,33312,39160,4,16
46010,4.6480,-9.4770,2.0610,0.1930,0.3830,-0.3590,33083,38472,4,16
46030,4.3750,-8.7740,1.5630,0.0400,0.4540,-0.2520,32899,38019,4,16
46051,4.5380,-8.3410,1.5660,0.0720,0.4560,-0.2460,32732,37559,4,16
46071,4.4780,-8.1620,1.3910,0.0890,0.4370,-0.2730,32462,36793,4,16
46091,4.6930,-8.1340,1.4440,-0.0180,0.4700,-0.2570,32028,35817,4,16
46111,4.4240,-8.1380,1.5860,-0.2720,0.4760,-0.1620,31648,35224,3,9
46131,4.4540,-8.3010,1.4500,-0.4030,0.4140,-0.1160,31460,34861,4,16
46151,4.5570,-8.5780,1.3360,-0.3700,0.3510,-0.1030,31414,34924,4,16
46171,4.7510,-8.1990,0.9900,-0.1200,0.2300,-0.1320,31482,35138,4,16
46191,4.7450,-8.1640,1.2510,0.1560,0.0940,-0.1200,31627,35490,4,16
46211,4.1910,-8.3730,1.4630,0.2400,-0.0170,-0.1300,31575,35226,4,16
46231,3.9410,-8.6130,2.2130,0.0820,-0.0300,-0.2260,31300,34734,4,16
46252,3.7880,-9.3050,2.3020,-0.0590,0.0550,-0.2390,31190,34491,3,9
46272,3.3650,-9.4590,2.6620,-0.0870,0.1620,-0.3040,31169,34619,3,9
46292,3.0990,-9.0300,2.3340,0.1100,0.1480,-0.3430,31202,34576,5,25
46312,2.8750,-9.2810,2.3120,0.3700,0.0110,-0.2950,31361,35195,4,16
46332,3.0780,-9.3300,2.3060,0.4430,-0.0100,-0.2720,31712,35784,4,16
46352,3.9120,-8.1630,2.7570,0.6190,0.0090,-0.3560,31899,35861,4,16
46372,4.2700,-8.5080,2.4910,0.4460,0.1090,-0.3610,31847,35869,3,9
46392,4.4870,-8.3650,2.5500,0.0490,0.1430,-0.3320,32115,36484,3,9
46412,4.6950,-8.3730,2.6670,-0.3300,0.2000,-0.2720,32739,37773,3,9
46433,4.5830,-8.4020,2.2770,-0.3210,0.2350,-0.2420,33156,38479,3,9
46453,5.0420,-8.2160,2.3020,-0.0840,0.2680,-0.1570,33302,38402,3,9
46473,5.4470,-8.3610,2.0710,-0.0600,0.2700,-0.0910,33160,37916,3,9
46493,5.3460,-8.1530,2.2460,-0.2340,0.2400,-0.0570,33036,37575,2,4
46513,4.9430,-7.6690,2.0760,-0.3610,0.2050,-0.0640,32844,36945,4,16
46533,4.8140,-7.2220,1.9550,-0.3460,0.0900,-0.0510,32578,36449,3,9
46553,4.7380,-7.2290,2.0990,-0.1950,0.0110,-0.0190,32275,35763,4,16
46573,4.8640,-8.4610,2.0820,-0.1160,-0.0730,0.0300,32049,35309,5,25
46593,5.0170,-8.7380,2.7010,-0.2240,-0.0950,0.1020,31878,35072,4,16
46613,4.6020,-8.9670,2.5800,-0.4940,-0.2200,0.1650,32377,37178,3,9
46634,4.2590,-7.8470,2.7430,-0.2240,-0.1800,0.0420,33340,38959,4,16
46654,4.4590,-8.4130,2.3160,0.0370,-0.1400,0.0550,33835,39456,4,16
46674,4.8040,-8.4580,2.1000,-0.0820,-0.0910,0.1110,33824,39221,3,9
46694,4.5320,-8.2560,2.1980,-0.1380,-0.1030,0.1770,33678,38726,4,16
46714,4.3470,-8.3160,2.1160,-0.0500,-0.1510,0.1840,33435,38080,4,16
46734,4.1050,-8.6240,2.0700,-0.0620,-0.1950,0.2010,33096,37366,3,9
46754,4.3470,-8.6840,1.9150,-0.0990,-0.2150,0.1830,32849,36864,4,16
46774,4.3710,-8.6070,1.6150,-0.0350,-0.2270,0.1800,32548,36034,3,9
46794,4.6080,-8.4290,1.2730,0.0710,-0.2800,0.2490,32148,35196,3,9
46814,4.3050,-8.4810,1.7490,-0.2110,-0.3830,0.3810,31835,35033,3,9
46835,4.2660,-7.8510,2.3950,-0.2350,-0.4150,0.3210,31998,35410,2,4
46855,4.2190,-7.8670,2.5150,-0.0980,-0.4150,0.2240,32186,35996,3,9
46875,4.4130,-8.5100,1.7840,-0.0300,-0.4170,0.1530,32575,36972,3,9
46895,4.4620,-9.4440,0.8860,-0.1080,-0.3840,0.1450,32993,37803,3,9
46915,4.2700,-9.7700,0.6400,-0.1830,-0.2860,0.0590,33157,37667,4,16
46935,4.2490,-10.0540,1.0300,-0.2520,-0.2610,0.0340,32948,37020,3,9
46955,4.3590,-9.6560,1.4380,-0.2770,-0.2620,0.0440,32640,36088,3,9
46975,4.0710,-8.5770,1.3790,-0.2440,-0.2920,0.0220,32292,35459,3,9
46995,4.4040,-8.0130,1.2940,-0.1220,-0.2930,0.0010,31811,34353,4,16
47016,4.4920,-9.1630,0.6790,-0.0600,-0.2830,-0.0050,31424,33520,4,16
47036,4.6120,-9.3570,0.6750,-0.2090,-0.1720,-0.0170,31040,32807,4,16
47056,4.7350,-9.2120,0.4230,-0.1700,-0.1150,-0.0280,30779,32425,4,16
47076,4.8890,-8.7440,0.9210,0.1410,0.0290,-0.0660,30602,32224,4,16
47096,4.9360,-7.9760,1.2020,0.6760,0.0630,-0.0120,30520,32158,4,16
47116,4.7360,-7.9820,1.3280,1.2840,0.1280,0.0350,30518,32158,3,9
47136,4.6750,-7.6320,1.2700,1.7730,0.2320,-0.0840,30554,32167,3,9
47156,5.4180,-7.7600,1.9200,1.7050,0.2410,0.1620,30569,32203,3,9
47176,5.7580,-8.7990,1.3740,1.5810,0.1030,0.2110,30596,32237,3,9
47196,5.1430,-8.6470,1.0380,1.1440,0.1370,0.1910,30574,32256,4,16
47217,4.9110,-7.9500,1.8830,0.8160,0.1610,0.3050,30548,32249,4,16
47237,4.6090,-7.1280,2.7640,1.0150,0.1990,0.3620,30506,32217,4,16
47257,4.0140,-6.6370,3.3790,1.6770,0.2880,0.3410,30435,32180,4,16
47277,3.4850,-7.5150,2.9820,2.2920,0.3330,0.1590,30394,32153,4,16
47297,3.1950,-8.0760,2.9920,2.5090,0.3390,0.0020,30365,32122,4,16
47317,3.3260,-8.5450,4.6200,2.2710,0.3240,-0.0130,30325,32092,3,9
47337,3.3020,-8.8030,5.6380,1.9000,0.2360,-0.1080,30310,32080,3,9
47357,3.1710,-8.1260,5.9970,1.6730,0.1960,-0.3240,30296,32062,4,16
47377,3.1210,-7.4320,5.9830,1.5510,0.1220,-0.4920,30280,32060,4,16
47398,2.7980,-6.7130,5.9900,1.2100,0.0260,-0.5340,30267,32049,4,16
47418,3.0000,-6.2930,6.3720,0.8210,0.0080,-0.4600,30292,32070,4,16
47438,3.7900,-5.5570,7.5970,0.5660,0.0960,-0.5140,30345,32096,3,9
47458,4.1560,-5.3640,7.6410,0.6320,0.1940,-0.6290,30397,32114,4,16
47478,4.2350,-6.1270,6.9640,0.5160,0.1740,-0.6510,30440,32121,4,16
47498,4.2530,-6.3550,7.0650,0.1830,0.1510,-0.5900,30492,32128,4,16
47518,5.2210,-5.5380,7.9040,0.1780,0.2210,-0.5450,30595,32186,4,16
47538,5.0350,-5.3760,7.5130,0.3500,0.3070,-0.4640,30719,32259,3,9
47558,5.2040,-6.5820,6.4820,0.2260,0.2730,-0.3020,30854,32347,2,4
47578,4.8770,-6.0480,6.6480,-0.1210,0.0940,-0.1970,30991,32397,4,16
47599,5.3790,-6.1630,7.2540,-0.2850,0.0860,-0.1260,31068,32452,4,16
47619,5.8680,-5.7010,7.0720,-0.5310,0.1710,-0.0440,31159,32504,4,16
47639,6.1950,-5.5830,5.3000,-0.6770,0.1860,0.0770,31262,32567,4,16
47659,6.0980,-5.0820,4.3960,-0.7110,0.2340,0.1690,31359,32627,4,16
47679,5.9970,-3.4030,4.7290,-0.4030,0.2980,0.2310,31466,32702,4,16
47699,6.0650,-3.4150,4.1140,-0.1910,0.2500,0.3690,31615,32816,4,16
47719,4.9160,-4.3040,4.0990,0.3430,0.2880,0.2710,31809,32975,4,16
47739,4.4500,-4.2220,4.9840,0.2900,0.1960,0.2730,32045,33124,4,16
47759,3.8700,-3.4670,5.4920,-0.0940,-0.2260,0.3660,32242,33267,3,9
47779,2.9220,-6.3230,6.5950,0.4920,-0.1510,-0.3100,32524,33462,4,16
47800,2.6220,-8.7760,8.6350,0.2460,0.1390,-0.2000,32728,33603,3,9
47820,3.3060,-8.6850,10.2800,-0.1040,0.1050,-0.0830,33007,33818,3,9
47840,2.9930,-7.2360,8.8910,-0.5370,-0.0500,-0.1350,33392,34066,3,9
47860,2.2590,-6.2850,5.4580,-0.3790,-0.0710,-0.3920,33700,34247,3,9
47880,2.6200,-6.6120,5.5220,-0.4800,0.0760,-0.2900,33984,34432,3,9
47900,4.3980,-4.9580,6.5800,-0.5670,0.0260,-0.3140,34348,34687,4,16
47920,4.9240,-4.6360,6.2720,-0.4370,-0.0720,-0.3560,34749,34911,4,16
47940,4.6470,-5.1330,4.8790,0.0040,-0.0270,-0.4480,34919,34991,3,9
47960,4.6020,-7.5970,4.7290,0.1040,0.0500,-0.3790,35012,35090,4,16
47981,5.2620,-7.7740,7.7150,-0.3050,0.0710,-0.3380,35134,35213,4,16
48001,4.9480,-8.0740,8.8080,-0.4150,0.1830,-0.3110,35316,35369,4,16
48021,4.5170,-7.3080,7.9420,-0.4470,0.2450,-0.1990,35472,35507,4,16
48041,4.3190,-6.1390,7.1560,-0.3500,0.2240,-0.2350,35579,35583,4,16
48061,4.3980,-6.4780,6.7120,-0.1470,0.2160,-0.3140,35596,35622,4,16
48081,4.5840,-6.2330,6.3140,-0.0680,0.1850,-0.4200,35567,35610,4,16
48101,4.4390,-6.6260,6.6130,-0.0970,0.0650,-0.3620,35448,35484,4,16
48121,4.9810,-6.7220,6.6980,-0.1530,0.1060,-0.3680,35051,35306,4,16
48141,4.8990,-6.2030,6.2210,-0.1110,0.1110,-0.3810,34688,35212,4,16
48161,5.1120,-7.1310,5.7840,-0.0190,0.1380,-0.3090,34239,35107,4,16
48182,5.5310,-6.9770,5.7080,0.0050,0.1080,-0.2740,34180,35115,4,16
48202,5.2190,-6.3150,5.8860,-0.1370,0.0210,-0.1360,34185,35117,3,9
48222,5.0190,-5.8450,5.9760,-0.1140,0.0290,-0.1160,34131,35108,3,9
48242,4.5830,-5.8560,5.8600,-0.1040,0.0750,-0.1410,34202,35177,4,16
48262,3.8730,-6.4420,6.5890,-0.2320,0.0420,-0.0630,34346,35243,4,16
48282,3.8070,-7.0620,8.0450,-0.1750,0.0050,-0.0000,34451,35296,3,9
48302,3.4810,-7.0290,8.2360,-0.0770,-0.0520,0.0010,34478,35277,4,16
48322,2.8410,-6.3460,7.4810,-0.0800,-0.0730,-0.0630,34327,35160,3,9
48342,2.9630,-6.2560,6.7170,0.0370,-0.0940,-0.0210,34095,35055,4,16
48362,3.4450,-6.5780,5.7130,0.1320,-0.1360,0.0560,33949,34986,3,9
48383,3.8180,-6.4160,5.8610,0.1470,-0.0850,0.0450,33902,35009,3,9
48403,4.8540,-6.2690,6.0920,0.1490,0.0040,0.0470,34043,35098,3,9
48423,5.1480,-6.6560,5.8490,0.3040,0.1160,0.0310,34172,35156,3,9
48443,5.1700,-8.1950,5.5750,0.2260,0.3310,0.1910,34289,35243,4,16
48463,5.2280,-7.1990,7.5430,-0.3420,0.3780,0.4680,34476,35318,3,9
48483,5.3530,-6.7900,7.9560,-0.2500,0.6260,0.4860,34565,35387,3,9
48503,5.3890,-6.9700,7.9080,-0.2490,0.7820,0.5860,34739,35486,3,9
48523,5.3930,-6.6330,8.7450,-0.2670,0.7970,0.6420,34860,35537,4,16
48543,4.5570,-5.6310,8.3560,0.1610,0.7050,0.4000,34692,35321,4,16
48564,3.5120,-4.9400,6.2380,0.3890,0.5460,0.1820,34079,34893,4,16
48584,2.4590,-3.6240,3.0980,-0.0290,0.1520,0.0320,33268,34529,4,16
48604,2.4950,-2.4330,3.8410,-0.2680,-0.1590,-0.1080,32732,34365,4,16
48624,3.5030,-3.3820,6.2450,0.2560,-0.1720,-0.2110,32512,34315,4,16
48644,3.7730,-5.6860,6.6180,0.6270,-0.2320,-0.3210,32410,34251,4,16
48664,3.9050,-7.0230,7.1180,0.8210,-0.3660,-0.4840,32146,34047,3,9
48684,3.9400,-7.6660,5.1260,0.4890,-0.5420,-0.4600,31729,33787,4,16
48704,4.4400,-5.3560,5.3940,0.0670,-0.6670,-0.5230,31358,33507,4,16
48724,4.1800,-5.1210,6.7300,0.4310,-0.5630,-0.4620,31075,33267,4,16
48744,5.4350,-7.3350,7.5510,0.8160,-0.1270,-0.2210,30717,32956,3,9
48765,5.1000,-6.3850,7.8870,0.4680,-0.1750,-0.2290,30553,32762,3,9
48785,4.7720,-5.9400,7.4930,0.3820,-0.1300,-0.2300,30311,32471,3,9
48805,4.0920,-4.9270,6.1690,0.2330,-0.1140,-0.2160,29915,32452,4,16
48825,4.4940,-3.4280,6.2260,0.2290,-0.2660,-0.1870,29738,32526,3,9
48845,4.4360,-4.2050,6.3610,0.5180,-0.2940,-0.1880,29564,32633,4,16
48865,4.3480,-4.7570,6.4690,0.5370,-0.3100,-0.1310,29381,32763,4,16
48885,5.4470,-4.8390,6.8170,0.5710,-0.2380,-0.0550,29225,32775,4,16
48905,5.1740,-4.9700,6.8670,0.5410,-0.1580,-0.0060,29104,32870,5,25
48925,5.5190,-4.6480,6.3110,0.3310,-0.0450,0.1550,29060,33205,2,4
48946,5.5100,-4.5440,6.3780,0.3540,-0.0070,0.1440,29035,33339,2,4
48966,5.6530,-5.1440,6.0850,0.2500,-0.0110,0.2160,29078,33209,4,16
48986,6.1400,-5.1340,6.5360,0.0550,-0.0200,0.2510,29159,32923,4,16
49006,5.9320,-4.8910,7.0280,-0.1080,0.0430,0.3020,29259,32638,5,25
49026,5.4560,-4.3360,7.2380,-0.2240,0.1570,0.3940,29478,32537,3,9
49046,5.0310,-3.4080,7.2320,-0.3260,0.1630,0.4950,29712,32539,3,9
49066,4.9390,-3.4910,7.0890,-0.2990,0.1490,0.4330,29831,32557,3,9
49086,4.5720,-3.9780,7.2420,-0.3000,0.0800,0.3480,29921,32612,3,9
49106,4.5830,-4.1410,7.9580,-0.2380,-0.0070,0.2790,29988,32665,3,9
49126,4.4810,-4.6350,7.9940,-0.0190,-0.0470,0.1590,30061,32724,4,16
49147,4.3000,-4.4180,6.7180,0.0370,-0.1540,0.2170,30078,32717,4,16
49167,4.0410,-3.8630,6.8750,0.1220,-0.1900,0.2380,30058,32708,3,9
49187,4.0870,-3.9460,7.1140,0.1400,-0.2930,0.3420,30056,32708,3,9
49207,4.4800,-4.4520,7.2750,0.1650,-0.3570,0.3870,30023,32666,3,9
49227,5.0910,-4.8890,7.0640,0.3610,-0.2580,0.2490,29989,32669,3,9
49247,5.0950,-4.7480,6.0790,0.0960,-0.2930,0.2160,30015,32700,3,9
49267,5.0220,-5.3940,5.9030,-0.2910,-0.3850,0.3810,30043,32765,4,16
49287,5.3000,-4.9250,7.1010,-0.3650,-0.3690,0.4530,30094,32799,4,16
49307,5.0310,-5.0640,7.3300,-0.2580,-0.3640,0.5870,30095,32790,3,9
49327,4.4930,-5.5950,7.2170,0.0530,-0.1830,0.3010,30070,32806,3,9
49348,4.4580,-5.9410,7.2440,0.1030,-0.1870,0.2630,30092,32841,3,9
49368,4.3950,-6.2840,7.3170,-0.0390,-0.2070,0.3750,30099,32836,3,9
49388,4.8040,-6.7010,7.5440,-0.3010,-0.1890,0.5940,30060,32801,4,16
49408,4.9360,-6.3880,7.8630,-0.4610,-0.0930,0.6180,30028,32791,4,16
49428,4.6220,-5.5680,7.6110,-0.4400,-0.0120,0.5690,30013,32785,3,9
49448,4.7610,-5.1210,7.2440,-0.3240,0.0570,0.5090,30011,32801,3,9
49468,4.9550,-5.6300,6.6950,-0.4610,0.1150,0.4970,30026,32818,4,16
49488,4.7180,-5.5200,6.3250,-0.8670,0.0990,0.5380,30040,32837,3,9
49508,4.5970,-5.3380,6.9960,-1.3370,-0.0160,0.5800,30084,32882,3,9
49529,4.8900,-5.2040,7.1840,-1.3230,-0.0280,0.4770,30120,32908,4,16
49549,4.6460,-5.3740,6.9120,-0.9700,0.2200,0.2220,30143,32933,4,16
49569,4.9010,-5.6010,7.0310,-0.9360,0.4020,0.1540,30179,32978,3,9
49589,5.2060,-6.1670,6.9850,-1.0950,0.5190,0.2210,30224,33021,4,16
49609,5.6890,-6.8630,6.6220,-1.3020,0.6020,0.2530,30262,33053,4,16
49629,5.2950,-6.8470,6.0530,-1.5200,0.6290,0.2310,30285,33071,3,9
49649,5.0060,-6.5550,5.3380,-1.5580,0.5890,0.1810,30301,33086,4,16
49669,4.7930,-6.3830,5.0000,-1.4850,0.5480,0.1390,30315,33099,4,16
49689,4.7740,-6.5060,4.9560,-1.3710,0.5160,0.1070,30327,33113,3,9
49709,4.0670,-6.6500,4.5940,-1.1300,0.4000,0.0040,30335,33126,4,16
49730,4.1470,-6.7960,4.6080,-0.8960,0.3230,-0.1050,30341,33127,3,9
49750,3.7470,-6.8950,3.9110,-0.6240,0.2580,-0.2700,30326,33112,4,16
49770,3.4680,-7.2870,3.6280,-0.4760,0.2170,-0.3780,30304,33096,4,16
49790,3.4080,-7.6350,3.7170,-0.4310,0.1160,-0.4140,30288,33080,4,16
