timestamp_ms,ax,ay,az,gx,gy,gz,ir,red,emg_filtered,emg_envelope
55345,0.9190,-9.2550,2.2540,-0.0700,-0.5430,-0.5940,33200,30480,-5,25
55365,0.7810,-10.2900,1.7730,0.2130,-0.6300,-0.4200,33181,30496,-8,64
55385,0.5770,-10.7100,1.4630,0.4190,-0.6410,-0.3660,33178,30495,10,100
55405,0.4630,-10.1960,1.4520,0.5190,-0.6540,-0.3070,33176,30488,10,100
55425,0.6200,-10.1630,1.3410,0.5270,-0.6360,-0.2560,33161,30488,-3,9
55445,1.0210,-9.9830,1.4700,0.4000,-0.5180,-0.2350,33145,30481,13,169
55466,0.7220,-8.9750,1.1710,0.3400,-0.4340,-0.2110,33139,30472,9,81
55486,0.4380,-7.9870,1.0670,0.2810,-0.3250,-0.2170,33149,30454,5,25
55506,0.3730,-7.5130,1.1660,0.2170,-0.2710,-0.1920,33174,30442,-10,100
55526,0.4790,-7.6810,1.2920,0.1940,-0.2430,-0.1040,33173,30448,0,0
55546,0.5520,-8.1180,1.6400,0.2350,-0.1990,-0.0670,33158,30469,8,64
55566,0.3080,-8.2890,1.7380,0.3890,-0.1710,-0.1020,33149,30480,8,64
55586,-0.0310,-8.2560,1.8950,0.4990,-0.1680,-0.1290,33160,30474,1,1
55606,-0.1380,-7.7970,2.2480,0.6060,-0.1840,-0.2000,33177,30461,6,36
55626,-0.1450,-8.0720,3.0590,0.6590,-0.2030,-0.1760,33192,30456,-20,400
55646,-0.3150,-8.8730,3.6430,0.7160,-0.1310,-0.0770,33198,30450,-1,1
55667,-0.6400,-8.7860,3.4120,0.7550,-0.0510,-0.1600,33220,30440,17,289
55687,-0.4570,-8.7880,3.5980,0.6620,-0.0480,-0.1040,33245,30436,1,1
55707,0.0680,-9.3790,3.9040,0.5100,-0.0560,-0.0590,33248,30429,0,0
55727,0.7650,-9.8040,4.3860,0.5170,-0.0230,-0.1250,33222,30421,1,1
55747,1.2950,-9.9770,4.4300,0.6090,-0.0060,-0.2630,33236,30416,0,0
55767,1.6960,-9.9290,4.5250,0.6120,-0.0200,-0.4100,33276,30394,5,25
55787,2.1670,-10.5680,4.7860,0.4750,-0.0430,-0.5370,33280,30375,3,9
55807,2.8100,-12.1580,5.1690,-0.1860,-0.0230,-0.4790,33299,30366,19,361
55827,3.3170,-10.9320,5.2500,-0.4320,-0.0040,-0.6090,33319,30355,9,81
55847,3.3420,-10.1410,4.3980,-0.0010,0.0620,-0.5650,33367,30336,3,9
55868,3.2790,-9.4450,4.2940,0.1040,0.0840,-0.4910,33387,30329,5,25
55888,3.0630,-8.9080,4.3040,0.0600,0.0980,-0.3650,33391,30325,9,81
55908,3.2860,-8.8190,4.7130,0.0360,0.1870,-0.1680,33382,30316,-4,16
55928,3.1380,-9.0520,4.5680,-0.0830,0.2880,-0.0520,33368,30307,13,169
55948,2.6790,-8.7110,4.0920,-0.1980,0.4430,-0.0270,33367,30307,2,4
55968,2.5700,-8.2770,3.5630,-0.2310,0.5530,-0.0310,33375,30311,-10,100
55988,2.3970,-7.8780,3.0560,-0.1990,0.6080,-0.0860,33393,30314,9,81
56008,2.0870,-7.7260,2.5330,-0.2080,0.6140,-0.0930,33404,30311,-9,81
56028,1.5950,-7.1620,2.4370,-0.1470,0.6190,-0.1140,33396,30306,13,169
56048,1.0240,-6.6390,2.8470,-0.1080,0.5980,-0.0940,33365,30293,0,0
56069,0.8380,-6.9360,3.1880,-0.0530,0.5650,-0.0400,33352,30288,-16,256
56089,0.4900,-7.2230,3.4800,-0.0970,0.5200,-0.0080,33336,30282,11,121
56109,0.0790,-6.9740,3.6540,-0.1160,0.4960,-0.0130,33335,30283,8,64
56129,-0.1240,-6.9180,3.8320,-0.1630,0.4860,-0.0000,33342,30286,4,16
56149,0.1340,-7.2510,4.2650,-0.2130,0.4640,0.0630,33347,30289,0,0
56169,0.1680,-7.3670,4.3550,-0.2920,0.4470,0.1280,33351,30287,8,64
56189,0.3330,-7.8490,4.4090,-0.4780,0.3910,0.2890,33328,30274,-12,144
56209,0.3400,-8.1250,4.0920,-0.5270,0.3470,0.3400,33284,30252,14,196
56229,0.2180,-8.6720,3.5160,-0.2970,0.3580,0.2960,33219,30238,5,25
56249,0.0200,-9.5840,3.1380,-0.1310,0.2760,0.3360,33157,30237,0,0
56270,-0.0550,-9.8640,3.2850,-0.2500,0.1810,0.3350,33118,30233,1,1
56290,0.0370,-10.3750,3.6640,-0.3540,0.0850,0.3520,33091,30230,7,49
56310,0.0470,-10.3310,3.7110,-0.4570,0.0270,0.3170,33070,30231,3,9
56330,-0.1780,-10.3680,3.8810,-0.5680,-0.0590,0.2670,33051,30243,5,25
56350,-0.0340,-10.7690,4.3160,-0.6060,-0.1190,0.1560,33010,30247,2,4
56370,0.2540,-11.6360,4.2920,-0.6770,-0.1720,0.0270,32939,30253,2,4
56390,0.5550,-12.0840,4.0080,-0.8630,-0.2070,-0.0140,32927,30256,-4,16
56410,0.7860,-11.5400,3.5350,-0.9420,-0.2540,0.0410,32922,30256,6,36
56430,0.8210,-10.6150,3.0240,-0.7920,-0.3250,0.1430,32934,30264,0,0
56450,0.8140,-9.6860,2.5040,-0.4710,-0.4170,0.3400,32970,30280,3,9
56471,0.8270,-9.4820,2.3480,-0.4340,-0.5040,0.4270,33009,30291,13,169
56491,0.8000,-9.1330,2.2190,-0.5030,-0.5730,0.4710,33037,30297,2,4
56511,0.7240,-9.1640,1.9620,-0.5720,-0.6090,0.4520,33061,30308,1,1
56531,0.9270,-8.9590,1.8700,-0.5940,-0.5980,0.3610,33079,30315,-8,64
56551,0.9880,-8.4060,1.8240,-0.4780,-0.5680,0.2400,33093,30321,3,9
56571,0.8640,-8.2540,1.7010,-0.3770,-0.5410,0.2180,33111,30326,0,0
56591,0.7050,-8.2980,1.6650,-0.3790,-0.4850,0.1850,33117,30331,3,9
56611,0.2750,-7.8970,1.7080,-0.3570,-0.4420,0.1470,33144,30330,13,169
56631,-0.0350,-7.6890,1.6230,-0.3140,-0.4300,0.1500,33178,30338,11,121
56651,-0.4080,-7.5070,1.6990,-0.1620,-0.4500,0.0750,33241,30349,9,81
56672,-0.5820,-7.7270,2.0280,0.0220,-0.4500,0.0020,33260,30352,-1,1
56692,-0.4540,-8.2300,2.3310,0.0940,-0.4490,-0.0180,33318,30364,-3,9
56712,-0.3480,-8.3310,2.5860,0.1210,-0.4690,-0.0070,33361,30368,-14,196
56732,-0.4500,-8.2700,2.5690,0.1560,-0.4790,0.0420,33370,30364,8,64
56752,-0.6240,-8.4360,2.2980,0.2490,-0.5060,0.0540,33364,30368,5,25
56772,-0.6690,-8.8170,2.1370,0.3340,-0.5160,0.0390,33368,30369,8,64
56792,-0.4560,-9.5380,2.0660,0.4170,-0.5440,0.0350,33376,30372,15,225
56812,-0.2560,-10.6790,1.9810,0.4910,-0.5520,-0.0630,33369,30369,5,25
56832,0.1230,-11.2930,2.1310,0.4790,-0.5370,-0.2150,33377,30371,9,81
56852,0.8940,-12.0670,2.4910,0.2040,-0.4830,-0.4200,33366,30365,2,4
56873,1.3550,-12.3530,2.9020,-0.0790,-0.3750,-0.6410,33335,30356,6,36
56893,2.0670,-12.9650,3.3550,-0.2880,-0.2240,-0.8050,33302,30350,0,0
56913,2.6800,-13.2910,3.6000,-0.3550,-0.0600,-0.8850,33294,30347,-2,4
56933,2.8800,-12.7950,3.2240,-0.3420,0.0640,-0.8230,33300,30349,8,64
56953,2.8570,-10.7250,2.9470,-0.2770,0.1320,-0.6330,33304,30345,0,0
56973,2.7450,-8.9970,2.9340,-0.1790,0.1190,-0.4110,33321,30346,-5,25
56993,2.5640,-7.4600,3.1280,-0.0240,0.1210,-0.1680,33333,30350,-9,81
57013,2.4350,-6.7470,3.5090,0.1930,0.1730,0.0420,33355,30349,8,64
57033,2.0870,-6.6490,3.5820,0.3790,0.3070,0.1730,33365,30351,4,16
57053,1.8060,-7.8850,3.0860,0.3770,0.6200,0.1660,33375,30356,8,64
57074,1.7000,-8.6900,2.4670,0.0820,0.8320,0.0900,33396,30357,-21,441
57094,1.5360,-8.5430,1.9860,-0.3060,0.9950,0.0740,33446,30374,3,9
57114,1.3750,-7.9740,1.7810,-0.6110,1.0980,0.1700,33501,30373,-2,4
57134,1.1520,-7.3940,1.7020,-0.7370,1.1270,0.2920,33513,30366,4,16
57154,0.9480,-7.0040,1.7450,-0.6370,1.1280,0.3590,33512,30364,-1,1
57174,0.7370,-6.9790,1.7500,-0.4430,1.0970,0.3820,33511,30359,13,169
57194,0.2740,-7.0860,1.8570,-0.2640,1.0380,0.3640,33505,30363,8,64
57214,-0.0500,-7.5880,2.0280,-0.2150,0.9540,0.3670,33486,30347,10,100
57234,-0.4200,-8.1020,2.0250,-0.3290,0.8690,0.3630,33449,30347,-11,121
57254,-0.7400,-8.5210,2.3820,-0.4550,0.7690,0.2690,33397,30326,0,0
57275,-0.7700,-8.5830,2.6870,-0.4460,0.6920,0.2150,33360,30320,12,144
57295,-0.7310,-8.7940,2.9530,-0.3390,0.6060,0.1890,33339,30314,-8,64
57315,-0.8220,-8.9030,2.8810,-0.2000,0.5200,0.1640,33318,30310,3,9
57335,-1.0200,-9.5970,2.5740,-0.2100,0.3840,0.1610,33318,30304,0,0
57355,-1.0650,-10.1740,2.5500,-0.3320,0.2230,0.1270,33316,30304,7,49
57375,-0.8030,-10.8160,2.7830,-0.4340,0.0490,0.0940,33311,30304,6,36
57395,-0.7860,-11.2970,2.7320,-0.5230,-0.1110,0.0350,33299,30299,19,361
57415,-0.6540,-12.5180,2.5190,-0.5370,-0.2660,-0.0720,33284,30291,-5,25
57435,-0.1650,-14.1010,2.4590,-0.4720,-0.3930,-0.1870,33275,30293,2,4
57455,0.3210,-13.7270,2.3980,-0.3300,-0.5330,-0.2190,33280,30295,17,289
57476,0.1950,-11.5810,2.1150,-0.2080,-0.6570,-0.1280,33295,30290,15,225
57496,0.0950,-10.2060,1.8320,-0.0080,-0.8150,-0.0030,33318,30294,17,289
57516,0.0450,-9.5960,1.5560,0.2890,-0.9480,0.1020,33327,30290,9,81
57536,-0.0240,-9.2390,1.4890,0.6140,-1.0400,0.1340,33337,30291,3,9
57556,0.0040,-9.2680,1.5310,0.8160,-1.1040,0.1710,33351,30292,10,100
57576,0.0500,-9.3410,1.4760,0.8480,-1.1190,0.1890,33354,30295,6,36
57596,0.1840,-9.2990,1.4650,0.7630,-1.0930,0.2090,33368,30298,3,9
57616,0.3520,-9.1630,1.3750,0.6480,-1.0410,0.2090,33377,30302,1,1
57636,0.4530,-8.5220,1.2400,0.5250,-0.9240,0.1960,33412,30308,5,25
57658,0.3350,-7.8250,1.0830,0.4640,-0.8540,0.1920,33432,30310,-10,100
57678,0.1340,-7.5250,1.0040,0.3670,-0.8080,0.1880,33447,30313,1,1
57698,0.0220,-7.4900,1.1420,0.2590,-0.7790,0.1780,33458,30316,14,196
57718,-0.0980,-7.3260,1.3720,0.1770,-0.7620,0.1570,33460,30319,-6,36
57738,-0.2450,-7.2280,1.6530,0.1230,-0.7450,0.1390,33456,30319,-3,9
57758,-0.3120,-7.3740,1.9660,0.0710,-0.7090,0.0940,33444,30320,-2,4
57778,-0.3290,-7.5920,2.3580,0.0010,-0.6640,0.0400,33429,30318,7,49
57798,-0.3650,-7.8240,2.6170,-0.0660,-0.6150,0.0030,33416,30316,0,0
57818,-0.5330,-8.3770,2.5770,-0.0870,-0.5650,-0.0420,33400,30320,-2,4
57839,-0.4920,-8.9030,2.7290,-0.0330,-0.5500,-0.0910,33397,30323,-1,1
57859,-0.2300,-9.9420,2.9750,0.0420,-0.5480,-0.1490,33403,30328,-9,81
57879,0.1940,-10.7930,3.3990,0.1760,-0.4880,-0.2420,33406,30333,6,36
57899,0.6440,-11.7450,3.6060,0.2620,-0.3940,-0.3240,33409,30334,0,0
57919,0.9680,-12.4060,3.7310,0.2040,-0.2570,-0.4110,33408,30331,3,9
57939,1.5040,-13.0350,3.9760,0.0670,-0.0930,-0.4870,33389,30321,16,256
57959,2.1970,-13.2120,4.1240,-0.0030,0.0890,-0.5440,33381,30316,5,25
57979,2.6970,-12.9990,3.9340,-0.0220,0.2480,-0.5680,33377,30313,7,49
57999,2.9130,-11.7560,3.4200,-0.0740,0.3500,-0.4990,33374,30313,3,9
58019,2.8400,-9.4700,3.0680,-0.2980,0.3690,-0.2380,33349,30290,19,361
58040,2.6740,-8.1370,3.2350,-0.4350,0.3470,-0.0080,33333,30291,7,49
58060,2.5060,-7.2640,3.4850,-0.2580,0.3440,0.1370,33314,30286,0,0
58080,2.3680,-7.0500,3.5130,0.1200,0.3810,0.2000,33306,30286,17,289
58100,2.2980,-7.2680,3.3890,0.4100,0.4610,0.1930,33303,30288,3,9
58120,2.1450,-7.6580,2.9400,0.3740,0.5540,0.1390,33298,30283,12,144
58140,1.8520,-7.5930,2.8470,0.1070,0.6420,0.0820,33300,30285,1,1
58160,1.5530,-7.2010,3.0100,-0.1240,0.7280,0.0520,33302,30282,3,9
58180,1.2650,-6.8490,3.0380,-0.2290,0.8320,0.0710,33321,30284,8,64
58200,0.9120,-6.4700,2.8590,-0.2210,0.9290,0.0680,33360,30295,20,400
58220,0.3400,-6.0720,2.7750,-0.1760,0.9960,0.0460,33420,30296,10,100
58241,0.0380,-6.2740,2.8650,-0.0740,1.0180,0.0150,33423,30297,8,64
58261,-0.0400,-7.5030,3.1790,-0.0820,0.9790,0.1740,33422,30298,2,4
58281,-0.3020,-8.2960,3.4490,-0.1890,0.9770,0.2580,33397,30291,8,64
58301,-0.5520,-8.8620,3.5100,-0.3190,0.9810,0.2590,33355,30287,12,144
58321,-0.6360,-9.1950,3.5150,-0.4690,0.9810,0.2670,33358,30286,10,100
58341,-0.6370,-9.1340,3.4490,-0.5760,0.9540,0.2900,33369,30290,4,16
58361,-0.6220,-9.2360,3.3400,-0.6100,0.9050,0.3720,33397,30292,6,36
58381,-0.7420,-9.4580,3.2140,-0.5740,0.8220,0.4320,33404,30286,27,729
58401,-0.7400,-10.1730,3.1580,-0.5050,0.7180,0.4050,33400,30289,1,1
58421,-0.7580,-11.3780,3.2470,-0.5640,0.5250,0.2960,33397,30280,-11,121
58442,-0.9270,-11.7840,3.2610,-0.6410,0.3850,0.1630,33387,30280,8,64
58462,-0.7390,-12.2970,3.3460,-0.6270,0.2420,-0.0460,33367,30271,6,36
58482,-0.1810,-13.2330,3.4240,-0.5300,0.1090,-0.2290,33346,30272,7,49
58502,0.1010,-13.0940,3.2870,-0.4490,0.0080,-0.3070,33347,30273,12,144
58522,0.0490,-11.4730,2.7810,-0.3870,-0.1080,-0.2080,33357,30275,-3,9
58542,-0.2230,-9.6870,2.2700,-0.3080,-0.2600,-0.0500,33375,30274,0,0
58562,-0.5090,-8.6430,1.7960,-0.1620,-0.4390,0.0710,33395,30278,-2,4
58582,-0.7050,-8.2880,1.4780,0.1240,-0.6010,0.1210,33411,30281,3,9
58602,-0.7650,-8.5280,1.2650,0.4430,-0.7330,0.1350,33412,30282,-15,225
58622,-0.5550,-9.1690,1.0850,0.8280,-0.8390,0.0640,33410,30284,-24,576
58643,-0.3330,-9.5640,0.8680,0.8650,-0.8530,0.0060,33411,30287,6,36
58663,-0.1600,-9.6230,0.5790,0.7010,-0.8580,-0.0200,33407,30282,-3,9
58683,-0.1040,-8.9520,0.6070,0.4180,-0.8540,-0.0500,33389,30280,-1,1
58703,-0.2010,-8.1990,0.5710,0.2200,-0.8780,-0.0310,33359,30265,6,36
58723,-0.2420,-7.8400,0.6720,0.1390,-0.8970,-0.0380,33316,30256,3,9
58743,-0.2840,-7.7800,0.9940,0.1810,-0.9170,-0.0650,33271,30244,9,81
58763,-0.3560,-7.8540,1.3770,0.2310,-0.9290,-0.0730,33249,30245,16,256
58783,-0.5260,-7.6950,1.8760,0.2010,-0.9170,-0.0750,33241,30243,-3,9
58803,-0.5990,-7.5390,2.3100,0.0820,-0.8840,-0.0750,33229,30246,11,121
58823,-0.7020,-7.5210,3.0920,-0.0560,-0.7790,-0.0970,33230,30250,7,49
58844,-0.8810,-7.5020,3.5280,0.0300,-0.6860,-0.1100,33242,30257,5,25
58864,-0.8890,-8.2310,3.3050,0.0370,-0.6120,-0.0400,33231,30254,0,0
58884,-0.9010,-8.7470,3.2190,-0.0020,-0.5350,-0.0760,33210,30257,6,36
58904,-0.7610,-9.3790,3.4130,0.0010,-0.4600,-0.1220,33204,30255,3,9
58924,-0.4200,-10.2460,3.6820,0.0090,-0.3810,-0.1800,33197,30258,-9,81
58944,-0.0450,-11.0100,3.8690,-0.0190,-0.2630,-0.2970,33190,30259,13,169
58964,0.3680,-11.7260,4.2170,-0.0470,-0.1330,-0.4010,33199,30259,9,81
58984,0.8980,-12.4200,4.6400,0.0180,0.0090,-0.5090,33204,30258,-12,144
59004,1.6960,-13.1900,4.6710,0.1290,0.1750,-0.5760,33223,30263,9,81
59024,2.3910,-12.9180,3.9910,0.1030,0.3560,-0.6530,33244,30263,11,121
59045,2.6200,-11.8910,3.5180,-0.1190,0.3930,-0.5870,33265,30264,7,49
59065,2.6290,-10.3640,3.1580,-0.3270,0.3900,-0.4270,33284,30265,3,9
59085,2.6020,-8.6730,3.0920,-0.3830,0.3720,-0.2090,33289,30263,-20,400
59105,2.4250,-7.4810,3.0510,-0.1590,0.3730,0.0450,33296,30264,10,100
59125,2.2690,-6.9470,2.9690,0.1550,0.3940,0.2110,33310,30277,7,49
59145,2.1700,-7.0260,2.9870,0.3470,0.4750,0.2860,33325,30280,-1,1
59165,2.1700,-7.5090,2.7260,0.3040,0.5840,0.2630,33348,30289,7,49
59185,2.0720,-7.9270,2.5690,0.0880,0.7100,0.1840,33361,30289,-14,196
59205,1.9500,-8.0860,2.4270,-0.1920,0.8420,0.1270,33368,30296,4,16
